ID,FirstName,LastName,isSittingMP,Votes,PartyID
1504,Jill,Mortimer,0,13933,16
1505,Jill,Perry,0,596,20
1506,Jill,Reilly,0,3289,29
1507,Jim,Duggan,0,477,59
1508,Jim,Ferguson,0,11112,8
1509,Jim,Hakewill,0,1642,23
1510,Jim,Makin,0,616,63
1511,Jim,Malone,0,10096,26
1512,Jim,McMahon,1,24579,27
1513,Jim,Norris,0,1097,20
1514,Jim,Shannon,1,17705,18
1515,Jimi,Ogunnusi,0,642,8
1516,Jo,Baker,0,1281,20
1517,Jo,Barton,0,3720,29
1518,Jo,Beavis,0,1488,23
1519,Jo,Churchill,1,37770,16
1520,Jo,Dale,0,15186,26
1521,Jo,Gideon,0,14557,16
1522,Jo,Graham,0,6595,26
1523,Jo,Kirby,0,2432,26
1524,Jo,Paul,0,2008,20
1525,Jo,Pike,0,21195,26
1526,Jo,Robb,0,2736,20
1527,Jo,Rust,0,10705,26
1528,Jo,Stevens,1,25605,26
1529,Jo,Swinson,1,19523,29
1530,Jo,Waltham,0,8157,29
1531,Jo,Watkins,0,1313,29
1532,Joanna,Cherry,1,24830,43
1533,Joanne,Ainscough,0,14808,26
1534,Joanne,Humphreys,0,3026,29
1535,Joanne,Laban,0,16848,16
1536,Joanne,Oldale,0,3402,26
1537,Joanne,Platt,1,19301,27
1538,Joanne,Thomas,0,13656,26
1539,Jodi,Shanahan,0,1284,20
1540,Joe,Bousfield,0,911,23
1541,Joe,Boyle,0,1994,46
1542,Joe,Johnson-Tod,0,2510,29
1543,Joe,Levy,0,4838,20
1544,Joe,Miller,0,16972,16
1545,Joe,Naitta,0,2621,29
1546,Joe,Otten,0,1476,29
1547,Joe,Peacock,0,1848,20
1548,Joe,Richards,0,3449,29
1549,Joe,Robertson,0,16124,16
1550,Joe,Slupsky,0,1117,29
1551,Joe,Wood,0,6804,26
1552,Joel,Charles,0,12661,16
1553,Johann,Lamont,0,13824,27
1554,John,Adams,0,1790,20
1555,John,Appleby,0,3791,29
1556,John,Baron,1,29590,16
1557,John,Blair,0,8190,2
1558,John,Booker,0,4300,8
1559,John,Bridges,0,3420,29
1560,John,Buttery,0,1393,20
1561,John,Colman,0,1597,20
1562,John,Coyne,0,965,20
1563,John,Cryer,1,28836,26
1564,John,Daramy,0,391,23
1565,John,Davies,0,2288,37
1566,John,Davis,0,1973,20
1567,John,Edge,0,435,28
1568,John,Erskine,0,2448,26
1569,John,Ferry,0,3540,29
1570,John,Finucane,0,23078,45
1571,John,French,0,268,52
1572,John,Furness,0,994,20
1573,John,Glen,1,30280,16
1574,John,Gray,0,19479,16
1575,John,Grogan,1,23080,26
1576,John,Hall,0,881,61
1577,John,Harris,0,132,54
1578,John,Hayes,1,37338,16
1579,John,Healey,1,16742,26
1580,John,Howell,1,32189,16
1581,John,Howson,0,2969,29
1582,John,Humphries,0,1653,20
1583,John,Hunt,0,2390,23
1584,John,Kelly,0,860,8
1585,John,Kennedy,0,994,8
1586,John,Kent,0,16313,26
1587,John,Kirby,0,427,23
1588,John,Kitson,0,544,23
1589,John,Lamont,1,25747,16
1590,John,Lawson,0,2012,8
1591,John,Lawson,0,2462,29
1592,John,Leech,0,7997,29
1593,John,Lloyd,0,71,3
1594,John,Macefield,0,634,20
1595,John,Madden,0,568,23
1596,John,McDonnell,1,24545,26
1597,John,McNally,1,29351,43
1598,John,Miller,0,1831,29
1599,John,Morris,0,483,59
1600,John,Nicolson,0,26882,43
1601,John,O'Dowd,0,12291,45
1602,John,Penrose,1,31983,16
1603,John,Plume,0,73,63
1604,John,Potter,0,4463,29
1605,John,Prescott,0,2196,8
1606,John,Puddifer,0,1248,20
1607,John,Redwood,1,30734,16
1608,John,Richardson,0,268,23
1609,John,Robertson,0,2991,23
1610,John,Rossington,0,2406,29
1611,John,Scotting,0,4771,8
1612,John,Sheffield,0,71,1
1613,John,Skipworth,0,2108,29
1614,John,Spellar,1,21901,26
1615,John,Stevenson,1,23659,16
1616,John,Studholme,0,1888,29
1617,John,Timperley,0,8807,29
1618,John,Usher,0,61,23
1619,John,Vincent,0,10320,29
1620,John,Waddell,0,6253,29
1621,John,Watkins,0,3733,8
1622,John,Whittingdale,1,36304,16
1623,John,Wolstenholme,0,3193,8
1624,John,Wright,0,431,23
1625,John,Wright,0,6499,29
1626,John,Yorke,0,2500,20
1627,John Wesley,Gibson,0,212,12
1628,Johnny,Denis,0,1453,20
1629,Johnny,Johnson,0,3855,8
1630,Johnny,Luk,0,13892,16
1631,Johnny,Mercer,1,26831,16
1632,Johno,Lee,0,13918,16
1633,Jolyon,Dixon,0,195,33
1634,Jon,Burns,0,10283,16
1635,Jon,Cross,0,232,23
1636,Jon,Cruddas,1,19468,26
1637,Jon,Fisher,0,5699,26
1638,Jon,Hannah,0,5665,29
1639,Jon,Newham,0,170,47
1640,Jon,Nicholas,0,4931,29
1641,Jon,Orrell,0,2246,20
1642,Jon,Trickett,1,16460,26
1643,Jon,Whitehouse,0,5387,29
1644,Jonathan,Ashworth,1,33606,27
1645,Jonathan,Banks,0,7986,29
1646,Jonathan,Barras,0,2700,8
1647,Jonathan,Bartley,0,9211,20
1648,Jonathan,Bishop,0,149,23
1649,Jonathan,Bramall,0,1608,29
1650,Jonathan,Chilvers,0,1536,20
1651,Jonathan,Clark,0,1187,37
1652,Jonathan,Davies,0,1070,17
1653,Jonathan,Djanogly,1,32386,16
1654,Jonathan,Edwards,1,15939,37
1655,Jonathan,Elmer,0,1635,20
1656,Jonathan,Essex,0,3169,20
1657,Jonathan,Gullis,0,20974,16
1658,Jonathan,Jenkin,0,2138,20
1659,Jonathan,Kent,0,2692,20
1660,Jonathan,Lord,1,26396,16
1661,Jonathan,Pratt,0,2368,29
1662,Jonathan,Reynolds,1,19025,27
1663,Jonathan,Silberman,0,42,14
1664,Jonathan,Smith,0,7712,29
1665,Jonny,Roberts,0,10181,26
1666,Jonty,Leff,0,111,68
1667,Joseph,Booton,0,2340,20
1668,Joseph,Evans,0,1200,20
1669,Joseph,Green,0,485,23
1670,Joseph,Tawonezvi,0,1436,8
1671,Joseph,Wells,0,728,20
1672,Josh,Babarinde,0,5892,29
1673,Josh,Fenton-Glynn,0,24207,26
1674,Josh,Phillips,0,463,23
1675,Joshua,Garfield,0,9439,26
1676,Joshua,Ogunleye,0,127,68
1677,Joshua,Reynolds,0,13774,29
1678,Joshua,Richardson,0,1956,8
1679,Josie,Ratcliffe,0,4166,29
1680,Joy,Bassett,0,4516,26
1681,Joy,Morrissey,0,32477,16
1682,Joyce,Still,0,15615,26
1683,Judith,Cummins,1,18390,26
1684,Judith,Rogerson,0,20287,29
1685,Jules,Ewart,0,8719,29
1686,Jules,Sherrington,0,154,23
1687,Julia,Aglionby,0,2829,29
1688,Julia,Bird,0,3970,29
1689,Julia,Brown,0,784,20
1690,Julia,Buckley,0,19804,26
1691,Julia,Erskine,0,1281,20
1692,Julia,Lopez,1,35495,16
1693,Julia,Ogiehor,0,5087,29
1694,Julia,Searle,0,647,63
1695,Julia,Stephenson,0,571,8
1696,Julia,Wassell,0,926,69
1697,Julian,Burrett,0,1303,23
1698,Julian,Carter,0,2686,8
1699,Julian,Dean,0,1762,20
1700,Julian,Edmonds,0,1047,20
1701,Julian,Gallant,0,14832,16
1702,Julian,Knight,1,32309,16
1703,Julian,Lewis,1,32769,16
1704,Julian,Newton,0,3591,8
1705,Julian,Smith,1,34919,16
1706,Julian,Sturdy,1,27324,16
1707,Julian,Tisi,0,11422,29
1708,Julian,Vaughan,0,14160,26
1709,Julian,Wilson,0,264,23
1710,Julie,Cooper,1,14368,26
1711,Julie,Elliott,1,18336,26
1712,Julie,Fousert,0,2717,8
1713,Julie,Hilling,0,18400,26
1714,Julie,Hope,0,7518,26
1715,Julie,Ireland,0,6621,29
1716,Julie,Marson,0,33712,16
1717,Julie,Maughan,0,6744,8
1718,Julie,Phillips,0,2434,20
1719,Julie,Pirone,0,11217,16
1720,Julie,Price,0,2454,8
1721,Julie,Wood,0,1411,20
1722,Justin,Madders,1,26001,26
1723,Justin,Tomlinson,1,32584,16
1724,Just-John,Sexton,0,224,33
1725,Jyoti,Dialani,0,119,41
1726,Kai,Taylor,0,2282,20
1727,Kailash,Trivedi,0,1228,8
1728,Kait,Duerden,0,5585,26
1729,Kama,McKenzie,0,4304,26
1730,Kamran,Hussain,0,9397,29
1731,Kamran,Malik,0,250,15
1732,Kanwal,Toor Gill,0,15781,16
1733,Karen,Batley,0,3186,8
1734,Karen,Bradley,1,28192,16
1735,Karen,Buck,1,23240,26
1736,Karen,Davis,0,18659,26
1737,Karen,Helsby Entwistle,0,132,23
1738,Karen,King,0,2018,29
1739,Karen,La Borde,0,1359,20
1740,Karen,Lee,1,20753,26
1741,Karen,Ward,0,15397,29
1742,Karen,Wheller,0,1783,20
1743,Karin,Smyth,1,27895,26
1744,Karl,Love,0,874,23
1745,Karl,McCartney,0,24267,16
1746,Karl,Rosie,0,11501,43
1747,Karl,Turner,1,12713,26
1748,Kashif,Ali,0,18927,16
1749,Kat,Boettge,0,1806,20
1750,Kate,Brownlie,0,710,8
1751,Kate,Chappell,0,3206,26
1752,Kate,Copeland,0,1433,20
1753,Kate,Crossland,0,1735,20
1754,Kate,Green,1,30195,26
1755,Kate,Griffiths,0,29560,16
1756,Kate,Hollern,1,29040,26
1757,Kate,Linnegar,0,16413,26
1758,Kate,Needham,0,872,20
1759,Kate,Nevens,0,1357,20
1760,Kate,O'Kelly,0,13912,29
1761,Kate,Osamor,1,26217,27
1762,Kate,Osborne,0,18363,26
1763,Kate,Pothalingham,0,9569,29
1764,Kate,Smith,0,2873,29
1765,Kate,Tipton,0,4856,29
1766,Kate,Watson,0,12791,26
1767,Katharine,Macy,0,4842,29
1768,Katherine,Barbour,0,1433,20
1769,Katherine,Fletcher,0,30028,16
1770,Katherine,Hortense,0,213,12
1771,Katherine,Pate,0,953,20
1772,Kathleen,Garner,0,442,63
1773,Kathleen,Leslie,0,9449,16
1774,Kathryn,Downs,0,891,20
1775,Kathryn,Gilbert,0,521,20
1776,Kathryn,Salt,0,10791,26
1777,Kathy,King,0,615,28
1778,Katie,Critchlow,0,4408,29
1779,Katie,Curtis,0,7337,26
1780,Katrina,Brockbank,0,845,20
1781,Katrina,Gillman,0,14605,26
1782,Katrina,Sale,0,13370,16
1783,Kaweh,Beheshtizadeh,0,7749,29
1784,Kay,Inckle,0,1365,20
1785,Kay,Tart,0,9959,26
1786,Kefentse,Dennis,0,845,20
1787,Keir,Morrison,0,14065,26
1788,Keir,Starmer,1,36641,26
1789,Keir,Williams,0,664,20
1790,Keith,Aspden,0,9992,29
1791,Keith,Buchanan,0,10936,18
1792,Keith,Cawdron,0,3386,29
1793,Keith,Garrett,0,67,40
1794,Keith,Jenkins,0,839,63
1795,Keith,Kondakor,0,1692,20
1796,Keith,Miller,0,2822,29
1797,Keith,Rowe,0,1655,8
1798,Kelley,Green,0,13104,26
1799,Kellie,Armstrong,0,10634,2
1800,Kelly,Tolhurst,1,31151,16
1801,Kelvin,Clayton,0,2124,20
1802,Kemi,Badenoch,1,39714,16
1803,Ken,Barker,0,1182,20
1804,Ken,Davy,0,15572,16
1805,Ken,Huggins,0,2261,20
1806,Ken,Pollock,0,185,23
1807,Ken,Rollings,0,961,23
1808,Kenneth,Lowry,0,254,63
1809,Kenny,MacAskill,0,21156,43
1810,Kerena,Marchant,0,15395,26
1811,Kerry,Briscoe,0,16504,16
1812,Kerry,McCarthy,1,27717,26
1813,Kerry,Smith,0,3316,23
1814,Kev,Barry,0,222,23
1815,Kevan,Jones,1,18639,26
1816,Kevin,Bonavia,0,6736,26
1817,Kevin,Brennan,1,23908,26
1818,Kevin,Cranney,0,494,49
1819,Kevin,Foster,1,29863,16
1820,Kevin,Harper,0,4151,8
1821,Kevin,Hickson,0,168,47
1822,Kevin,Hollinrake,1,35634,16
1823,Kevin,McGregor,0,9009,26
1824,Kevin,Walsh,0,1411,29
1825,Kevin,White,0,1783,20
1826,Kevin,Yuill,0,6165,8
1827,Khalid,Mahmood,1,26594,26
1828,Khalil,Ahmed,0,20552,26
1829,Khalil,Yousuf,0,2728,29
1830,Kieran,Mullan,0,28704,16
1831,Kieron,George,0,1208,61
1832,Kim,Caddy,0,21622,16
1833,Kim,Johnson,0,41170,26
1834,Kim,Knight,0,2610,8
1835,Kim,Rose,0,472,63
1836,Kim,Snape,0,18829,26
1837,Kirk,Kus,0,4478,8
1838,Kirsten,de Keyser,0,2746,20
1839,Kirsten,Oswald,0,24877,43
1840,Kirstene,Hair,1,17421,16
1841,Kirsty,Blackman,1,20205,43
1842,Kirsty,Finlayson,0,13452,16
1843,Kishan,Devani,0,7882,29
1844,Kit,Malthouse,1,36591,16
1845,Kizzi,Johannessen,0,1382,20
1846,Kris,Brown,0,3324,29
1847,Kuldip,Sahota,0,7591,26
1848,Kulvinder,Manik,0,2819,8
1849,Kwasi,Kwarteng,1,29141,16
1850,Kyle,Marsh,0,3736,29
1851,Kyle,Taylor,0,52,1
1852,Kyle,Thornton,0,6237,16
1853,Kylie,Keens,0,347,23
1854,Lady Lily,The Pink,0,345,33
1855,Lance,Mitchell,0,2717,20
1856,Lara,Chaplin,0,9310,26
1857,Laura,Coyle,0,18136,29
1858,Laura,Davison,0,14146,26
1859,Laura,Evans,0,17692,16
1860,Laura,Farris,0,34431,16
1861,Laura,Fisk,0,739,20
1862,Laura,Gordon,0,18997,29
1863,Laura,Jones,0,5749,16
1864,Laura,McAlpine,0,13447,26
1865,Laura,McCarthy,0,5614,29
1866,Laura,Mitchell,0,21599,43
1867,Laura,Pidcock,1,18846,26
1868,Laura,Smith,1,20196,26
1869,Laura,Trott,0,30932,16
1870,Laura,Walker,0,1762,61
1871,Lauren,Bennie,0,3558,16
1872,Lauren,Dingsdale,0,16509,26
1873,Lauren,Sullivan,0,13999,26
1874,Laurence,Robertson,1,35728,16
1875,Laurence,Waterhouse,0,1077,61
1876,Laurence,Williams,0,508,21
1877,Laurie,Needham,0,2664,20
1878,Lavinia,O'Connor,0,19633,26
1879,Layla,Moran,1,31340,29
1880,Leanne,Lewis,0,2013,37
1881,Leanne,Murray,0,1817,8
1882,Leanne,Werner,0,6528,26
1883,Lee,Anderson,0,19231,16
1884,Lee,Dargue,0,2228,29
1885,Lee,Derrick,0,1770,61
1886,Lee,Dillon,0,18384,29
1887,Lee,Garrett,0,76,23
1888,Lee,Howgate,0,12114,29
1889,Lee,Huntbach,0,1208,20
1890,Lee,McCall,0,327,23
1891,Lee,Montague-Trenchard,0,1918,8
1892,Lee,Rowley,1,28897,16
1893,Leigh,Higgins,0,16720,16
1894,Leo,Docherty,1,27980,16
1895,Leo,Grandison,0,1028,8
1896,Leon,French,0,1012,61
1897,Leon,Peters,0,448,63
1898,Les,Durance,0,1078,8
1899,Lesley,Kaya,0,1573,8
1900,Lesley,Laird,1,15325,26
1901,Lesley,Rollings,0,5157,29
1902,Lesley,Wright,0,3252,8
1903,Leslie,Groves Williams,0,2006,20
1904,Leslie,Willis,0,1428,8
1905,Lewis,Bartoli,0,22071,16
1906,Lewis,North,0,11716,29
1907,Lewis,Whyte,0,4123,26
1908,Lia,Nici,0,18150,16
1909,Liam,Byrne,1,35397,26
1910,Liam,Canham,0,4715,26
1911,Liam,Fox,1,32801,16
1912,Liam,McKechnie,0,197,42
1913,Lian,Pizzey,0,1388,20
1914,Lilian,Greenwood,1,26586,26
1915,Lily,Clough,0,1132,20
1916,Linda,Edwards-Shea,0,12118,26
1917,Linda,Jack,0,2063,29
1918,Linda,Johnson,0,5215,29
1919,Linden,Kemkaran,0,9681,16
1920,Lindsay,Hoyle,1,26831,51
1921,Lindsay,Whittle,0,6424,37
1922,Lisa,Cameron,1,26113,43
1923,Lisa,Forbes,1,19754,26
1924,Lisa,Goodier,0,2704,37
1925,Lisa,Nandy,1,21042,26
1926,Lisa,Nash,0,4132,29
1927,Lisa,Robillard Webb,0,14374,26
1928,Lisa,Scott-Conte,0,1874,20
1929,Lisa,Smart,0,17169,29
1930,Lisabela,Marschild,0,118,50
1931,Lisa-Maria,Bornemann,0,4310,29
1932,Liz,Aspden,0,123,23
1933,Liz,Bell,0,9327,26
1934,Liz,Hind,0,15364,26
1935,Liz,Jarvis,0,2503,29
1936,Liz,Kendall,1,17291,26
1937,Liz,McInnes,1,19790,26
1938,Liz,Pole,0,11654,26
1939,Liz,Savage,0,18767,26
1940,Liz,Saville Roberts,1,14447,37
1941,Liz,Spencer,0,689,20
1942,Liz,Twist,1,19794,26
1943,Liz,Webster,0,15270,29
1944,Lizzi,Collinge,0,17571,26
1945,Lloyd,Day,0,1304,20
1946,Lloyd,Russell-Moyle,1,25033,27
1947,Lois,Davis,0,1529,20
1948,Loraine,Birchall,0,2025,29
1949,Lord,Buckethead,0,125,33
1950,Loré,Lixenberg,0,76,23
1951,Lorna,Robertson,0,4961,26
1952,Lorna,Rowland,0,670,23
1953,Lorraine,Johnson,0,3924,29
1954,Lorraine,Nolan,0,7011,16
1955,Louie,French,0,17353,16
1956,Louis,Adam,0,4995,29
1957,Louis,Stephen,0,1694,20
1958,Louise,Calland,0,15280,16
1959,Louise,Haigh,1,21475,26
1960,Louise,Harris,0,4992,29
1961,Louise,Hughes,0,1776,8
1962,Louise,Jewkes,0,1191,20
1963,Louise,McPhater,0,6583,26
1964,Louise,Potter,0,14773,29
1965,Louise,Staite,0,10303,16
1966,Louise,Thistlethwaite,0,18804,16
1967,Louise,Walker,0,15064,26
1968,Louise,Webberley,0,8860,26
1969,Louise,Young,0,2107,29
1970,Loyd,Emmerson,0,514,20
1971,Luciana,Berger,1,17600,29
1972,Lucy,Allan,1,25546,16
1973,Lucy,Bannister,0,1968,20
1974,Lucy,Brown,0,1201,61
1975,Lucy,Burke,0,21632,26
1976,Lucy,Caldicott,0,9270,26
1977,Lucy,Downes,0,2705,20
1978,Lucy,Frazer,1,32187,16
1979,Lucy,Hurds,0,6181,29
1980,Lucy,O'Sullivan,0,1165,8
1981,Lucy,Powell,1,36823,27
1982,Luigi,Gregori,0,10283,29
1983,Luke,Balnave,0,1042,20
1984,Luke,Evans,0,36056,16
1985,Luke,Ferguson,0,260,23
1986,Luke,Fletcher,0,2919,37
1987,Luke,Graham,1,22384,16
1988,Luke,Hall,1,30202,16
1989,Luke,Pollard,1,25461,27
1990,Luke,Taylor,0,3717,29
1991,Lyn,Brown,1,42181,26
1992,Lyn,Morton,0,916,20
1993,Lynda,Murphy,0,17083,29
1994,Lyndsay,McAteer,0,1257,20
1995,Lynn,Denham,0,19098,26
1996,Lynn,Munro,0,14403,16
1997,Lynne,Nailon,0,8054,16
1998,Mad Mike,Young,0,404,33
1999,Madeleine,Moon,1,17036,26
2000,Maggie,Throup,1,27560,16
2001,Mags,Hall,0,1258,20
2002,Mags,Lewis,0,1669,20
2003,Majid,Khan,0,9000,26
2004,Malcolm,Wallace,0,2198,20
2005,Malcolm,Webster,0,5396,8
2006,Malik,Rofidi,0,13858,26
2007,Mandy,Rossi,0,2638,20
2008,Marc,Bayliss,0,15070,16
2009,Marc,Bozza,0,1257,8
2010,Marc,Nykolyszyn,0,14018,16
2011,Marc,Stanton,0,2275,8
2012,Marc,Tierney,0,14438,26
2013,Marco,Longhi,0,23134,16
2014,Marcus,Fysh,1,34588,16
2015,Marcus,Jones,1,27390,16
2016,Margaret,Beckett,1,21690,26
2017,Margaret,Dennis,0,968,63
2018,Margaret,Ferrier,0,23775,43
2019,Margaret,Greenwood,1,20695,26
2020,Margaret,Hodge,1,27219,26
2021,Margaret,McMahon-Morris,0,154,23
2022,Margaret,Rowley,0,6474,29
2023,Margaret Anne,McKillop,0,2943,46
2024,Mari,Arthur,0,7048,37
2025,Maria,Carroll,0,8622,26
2026,Maria,Caulfield,1,26268,16
2027,Maria,Eagle,1,38578,26
2028,Maria,Miller,1,29593,16
2029,Marianne,Overton,0,1999,31
2030,Marie,Goldman,0,14313,29
2031,Marie,Rimmer,1,29457,26
2032,Marietta,King,0,917,63
2033,Marina,Ahmad,0,13024,26
2034,Mario,Creatura,0,21175,16
2035,Marion,Fellows,1,20622,43
2036,Marion,Turner-Hawes,0,1821,20
2037,Mark,Alcock,0,1907,29
2038,Mark,Argent,0,9432,29
2039,Mark,Barber,0,152,23
2040,Mark,Barton,0,667,61
2041,Mark,Beckett,0,5899,16
2042,Mark,Beech,0,336,33
2043,Mark,Brexit-Smith,0,9439,23
2044,Mark,Brooks,0,19069,16
2045,Mark,Brown,0,14133,16
2046,Mark,Burdon,0,1189,58
2047,Mark,Christie,0,1349,29
2048,Mark,Clayton,0,2252,29
2049,Mark,Conway,0,212,47
2050,Mark,Cunningham,0,2968,8
2051,Mark,Dormer,0,11622,16
2052,Mark,Dougan,0,7571,16
2053,Mark,Eastwood,0,26179,16
2054,Mark,Evans,0,2446,37
2055,Mark,Fletcher,0,21791,16
2056,Mark,Francois,1,39864,16
2057,Mark,Garnier,1,32960,16
2058,Mark,Gitsham,0,9150,29
2059,Mark,Goacher,0,1530,20
2060,Mark,Gray,0,1475,23
2061,Mark,Griffin,0,2542,8
2062,Mark,Harper,1,30680,16
2063,Mark,Hendrick,1,20870,27
2064,Mark,Huband,0,13631,26
2065,Mark,Jenkinson,0,20488,16
2066,Mark,Jewell,0,3748,29
2067,Mark,Johnson,0,2680,29
2068,Mark,Keir,0,1090,20
2069,Mark,Lawrence,0,580,33
2070,Mark,Lehain,0,15589,16
2071,Mark,Lindop,0,1435,20
2072,Mark,Logan,0,19759,16
2073,Mark,McDonald,0,13361,26
2074,Mark,McGeever,0,2791,29
2075,Mark,Menzies,1,28432,16
2076,Mark,Pawsey,1,29255,16
2077,Mark,Peart,0,3394,8
2078,Mark,Popple,0,6500,26
2079,Mark,Pritchard,1,31029,16
2080,Mark,Redding,0,627,20
2081,Mark,Sewards,0,5480,26
2082,Mark,Spencer,1,32049,16
2083,Mark,Tami,1,18271,26
2084,Mark,Tunnicliff,0,588,66
2085,Mark,Weston,0,21638,16
2086,Mark,Williams,0,6975,29
2087,Mark,Wilson,0,617,20
2088,Marna,Gilligan,0,1397,20
2089,Marsha,De Cordova,1,27290,26
2090,Marten,Hall,0,5764,8
2091,Martha,Anachury,0,6399,26
2092,Martha,Green,0,1493,20
2093,Martin,Allen,0,2715,20
2094,Martin,Blake,0,1613,20
2095,Martin,Brampton,0,2263,20
2096,Martin,Daubney,0,2501,8
2097,Martin,Docherty-Hughes,1,22396,43
2098,Martin,Dowey,0,17943,16
2099,Martin,Edobor,0,8794,26
2100,Martin,Goss,0,7432,29
2101,Martin,Hemingway,0,1389,20
2102,Martin,Hogbin,0,521,33
2103,Martin,Kelly,0,1628,5
2104,Martin,McCluskey,0,11783,26
2105,Martin,Mitchell,0,11821,26
2106,Martin,Pepper,0,5473,29
2107,Martin,Potter,0,584,23
2108,Martin,Power,0,3039,8
2109,Martin,Roberts,0,964,61
2110,Martin,Saunders,0,7280,29
2111,Martin,Sawyer,0,2031,29
2112,Martin,Vickers,1,31969,16
2113,Martin,Walker,0,3907,8
2114,Martin,Waring,0,1219,8
2115,Martin,Whitfield,1,17270,26
2116,Martin,Wrigley,0,11689,29
2117,Martin,York,0,2037,8
2118,Martyn,Day,1,25551,43
2119,Martyn,Ford,0,435,23
2120,Martyn,Nelson,0,1658,8
2121,Martyn,Pennington,0,2727,29
2122,Mary,Cavill,0,1070,23
2123,Mary,Creagh,1,17925,26
2124,Mary,Foy,0,20531,26
2125,Mary,Glindon,1,25051,26
2126,Mary,Ion,0,1546,20
2127,Mary,Noone,0,4773,16
2128,Mary,Roberts,0,10991,26
2129,Mary,Robinson,1,25694,16
2130,Mary,Wimbury,0,13068,27
2131,Mary Ann,McKenna,0,2246,8
2132,Mary Kate,Ross,0,4275,26
2133,Mathew,Rodda,1,27102,26
2134,Matt,Browne,0,1477,20
2135,Matt,Buckler,0,2058,20
2136,Matt,Bunday,0,5644,26
2137,Matt,Dilworth,0,322,23
2138,Matt,Kerr,0,12743,27
2139,Matt,Mickler,0,4290,8
2140,Matt,Sanders,0,13121,29
2141,Matt,Stratford,0,1322,20
2142,Matt,Turmaine,0,7166,26
2143,Matt,Uberoi,0,10872,26
2144,Matt,Vickers,0,27764,16
2145,Matt,Warman,1,31963,16
2146,Matt,Western,1,23718,26
2147,Matt,Wood,0,1390,8
2148,Matthew,Beaumont,0,2650,2
2149,Matthew,Clover,0,1196,61
2150,Matthew,Edwards,0,983,20
2151,Matthew,Evans,0,18075,16
2152,Matthew,Faithfull,0,591,63
2153,Matthew,Hancock,1,33842,16
2154,Matthew,Handley,0,1141,20
2155,Matthew,Kirk,0,7314,29
2156,Matthew,Offord,1,26878,16
2157,Matthew,Pennycook,1,30185,26
2158,Matthew,Randall,0,10373,26
2159,Matthew,Robinson,0,1959,16
2160,Matthew,Rose,0,132,47
2161,Matthew,Severn,0,5364,29
2162,Matthew,Snedker,0,1057,20
2163,Matthew,Theobald,0,2618,29
2164,Matthew,Winnington,0,8006,29
2165,Mattie,Heaven,0,19143,16
2166,Maureen,Martin,0,277,12
2167,Maurice,Macartney,0,790,20
2168,Max,Wilkinson,0,27505,29
2169,McNabb,Laurie,0,3133,29
2170,Meera,Chadha,0,2874,29
2171,Meg,Hillier,1,39884,27
2172,Megan,Debenham,0,1508,20
2173,Megan,Lloyd,0,728,20
2174,Meghan,Gallacher,0,7150,16
2175,Meirion,Jenkins,0,8426,16
2176,Mel,Boyle,0,3526,2
2177,Mel,Stride,1,32095,16
2178,Melanie,Dudley,0,11601,26
2179,Melanie,Horrocks,0,1870,20
2180,Melanie,Onn,1,10819,26
2181,Melanie,Roberts,0,230,63
2182,Melanie,Wakley,0,888,20
2183,Meri,O'Connell,0,4460,29
2184,Mev,Brown,0,114,47
2185,Mhairi,Black,1,21637,43
2186,Mhairi,Threlfall,0,20647,26
2187,Michael,Boyle,0,277,23
2188,Michael,Bukola,0,1957,29
2189,Michael,Byfield,0,1385,20
2190,Michael,Cooper,0,2469,8
2191,Michael,Cope,0,820,20
2192,Michael,Crichton,0,3573,29
2193,Michael,Ellis,1,21031,16
2194,Michael,Fabricant,1,34844,16
2195,Michael,Flynn,0,178,12
2196,Michael,Fox,0,2158,29
2197,Michael,Gould,0,505,23
2198,Michael,Gove,1,34358,16
2199,Michael,Henderson,0,1259,64
2200,Michael,Jones,0,9424,26
2201,Michael,Joyce,0,394,23
2202,Michael,Kane,1,23855,26
2203,Michael,McGetrick,0,333,47
2204,Michael,Mullaney,0,9096,29
2205,Michael,O'Carroll,0,2993,29
2206,Michael,Peacock,0,2831,29
2207,Michael,Robinson,0,5833,8
2208,Michael,Savage,0,14517,46
2209,Michael,Taylor,0,127,47
2210,Michael,Tomlinson,1,29548,16
2211,Michael,Virgo,0,168,63
2212,Michael,Welton,0,660,20
2213,Michal,Chantkowski,0,1005,20
2214,Michele,Middleditch,0,6562,26
2215,Michele,Scott,0,8724,16
2216,Michelle,Dewberry,0,5638,8
2217,Michelle,Donelan,1,30994,16
2218,Michelle,Gildernew,1,21986,45
2219,Michelle,Vacciana,0,1183,20
2220,Mick,Clark,0,18407,29
2221,Mick,Coyne,0,501,28
2222,Mick,Gregg,0,1502,20
2223,Mick,Whitley,0,24990,26
2224,Mickey,Brady,1,20287,45
2225,Mickie,Ritchie,0,1877,20
2226,Mike,Amesbury,1,22772,26
2227,Mike,Beckett,0,5866,29
2228,Mike,Carter,0,1166,20
2229,Mike,Cox,0,9277,29
2230,Mike,Davies,0,31,3
2231,Mike,Davies,0,6639,26
2232,Mike,Freer,1,24162,16
2233,Mike,Gapes,1,3891,57
2234,Mike,Greene,0,2127,8
2235,Mike,Hamilton,0,2121,29
2236,Mike,Harrison,0,739,20
2237,Mike,Hibbs,0,12120,29
2238,Mike,Hill,1,15464,26
